CustomerKey,Total_Orders,Total_Quantity,Total_Spend_USD,First_Order_Date,Last_Order_Date,Avg_Order_Value,Customer_Tenure_Days,Recency_Days,Order_Frequency,Is_Active,Customer_Segment
1287333,12,47,17042.989999999998,2024-03-21,2025-11-19,1420.2491666666665,664,56,0.5187319884726225,1,Gold
1287610,13,63,17238.25,2024-06-05,2025-12-19,1326.0192307692307,588,26,0.6310679611650485,1,Gold
1287767,2,8,1507.8,2024-03-17,2025-05-19,753.9,668,240,0.08595988538681949,0,Bronze
1287822,1,1,296.0,2025-04-12,2025-04-12,296.0,277,277,0.09771986970684039,0,New
1287862,14,44,7711.41,2024-05-27,2025-09-25,550.8149999999999,597,111,0.6698564593301436,0,Gold
1288183,2,9,2028.0,2024-09-21,2024-09-28,1014.0,480,473,0.11764705882352941,0,Inactive
1288206,5,10,4600.99,2024-01-06,2025-02-21,920.198,739,327,0.1950585175552666,0,Bronze
1288319,3,20,1823.05,2025-05-12,2025-08-08,607.6833333333333,247,159,0.3249097472924188,0,Bronze
1288469,8,28,8505.69,2024-02-06,2025-12-27,1063.21125,708,18,0.3252032520325203,1,Silver
1288611,2,3,668.0,2024-03-31,2025-11-01,334.0,654,74,0.08771929824561403,1,Bronze
1288708,8,33,6114.62,2024-05-14,2025-11-13,764.3275,610,62,0.375,1,Silver
1288830,5,22,5644.85,2024-01-14,2025-12-01,1128.97,731,44,0.19710906701708278,1,Bronze
1288961,5,20,3627.0499999999997,2024-11-07,2025-12-27,725.41,433,18,0.32397408207343414,1,Bronze
1288974,3,6,991.1,2024-05-30,2025-07-02,330.3666666666667,594,196,0.14423076923076922,0,Bronze
1289001,6,18,11702.96,2024-03-03,2025-12-08,1950.493333333333,682,37,0.25280898876404495,1,Silver
1289129,1,1,32.0,2025-05-30,2025-05-30,32.0,229,229,0.11583011583011583,0,New
1289422,5,14,1914.91,2024-01-17,2025-08-01,382.982,728,166,0.1978891820580475,0,Bronze
1289480,1,4,55.56,2024-02-12,2024-02-12,55.56,702,702,0.04098360655737705,0,Inactive
1289490,8,27,3954.39,2024-04-27,2025-07-29,494.29875,627,169,0.36529680365296807,0,Silver
1290119,9,15,4457.24,2024-01-12,2025-12-31,495.24888888888887,733,14,0.35386631716906947,1,Silver
1290284,8,26,8350.49,2024-04-19,2025-04-16,1043.81125,635,273,0.3609022556390977,0,Silver
1290423,3,6,10139.789999999999,2024-03-29,2025-10-04,3379.93,656,102,0.13119533527696792,0,Bronze
1290828,6,20,4160.93,2024-05-05,2025-12-27,693.4883333333333,619,18,0.27734976887519264,1,Silver
1290859,1,2,1582.0,2024-05-25,2024-05-25,1582.0,599,599,0.04769475357710652,0,Inactive
1291365,2,5,1435.07,2025-06-04,2025-08-19,717.535,224,148,0.23622047244094488,0,Bronze
1291393,4,16,3205.83,2024-08-02,2025-04-02,801.4575,530,287,0.21428571428571427,0,Bronze
1291411,2,2,289.99,2024-02-18,2024-07-29,144.995,696,534,0.08264462809917356,0,Inactive
1291414,14,49,10483.59,2024-05-16,2025-12-30,748.8278571428572,608,15,0.658307210031348,1,Gold
1291470,1,1,139.0,2024-12-13,2024-12-13,139.0,397,397,0.07025761124121781,0,Inactive
1291471,6,16,5053.9400000000005,2024-02-08,2025-09-24,842.3233333333334,706,112,0.24456521739130432,0,Silver
1291868,3,8,870.49,2024-11-01,2025-06-22,290.16333333333336,439,206,0.19189765458422176,0,Bronze
1291961,1,2,678.0,2025-12-14,2025-12-14,678.0,31,31,0.49180327868852464,1,New
1291980,5,17,3922.34,2024-05-01,2025-08-17,784.4680000000001,623,150,0.22970903522205208,0,Bronze
1292067,1,3,329.96999999999997,2024-09-06,2024-09-06,329.96999999999997,495,495,0.05714285714285714,0,Inactive
1292088,2,3,408.26,2024-01-25,2024-12-30,204.13,720,380,0.08,0,Inactive
1292130,1,5,2349.8500000000004,2025-03-20,2025-03-20,2349.8500000000004,300,300,0.09090909090909091,0,New
1292219,3,13,6598.92,2025-01-30,2025-12-16,2199.64,349,29,0.237467018469657,1,Bronze
1292236,2,5,4792.2,2024-09-21,2025-08-13,2396.1,480,154,0.11764705882352941,0,Bronze
1292238,3,6,1416.95,2024-03-15,2025-10-02,472.31666666666666,670,104,0.1285714285714286,0,Bronze
1292262,1,6,75.96000000000001,2025-05-23,2025-05-23,75.96000000000001,236,236,0.11278195488721804,0,New
1292476,1,2,203.98,2025-10-14,2025-10-14,203.98,92,92,0.24590163934426232,0,New
1292482,6,21,8225.95,2024-01-06,2025-11-12,1370.9916666666668,739,63,0.2340702210663199,1,Silver
1292543,3,5,912.8,2024-12-27,2025-08-20,304.26666666666665,383,147,0.2179176755447942,0,Bronze
1292710,4,17,2563.86,2024-09-20,2025-10-24,640.965,481,82,0.23483365949119372,1,Bronze
1292915,2,7,3968.94,2024-10-30,2024-12-05,1984.47,441,405,0.12738853503184713,0,Inactive
1292949,6,17,1736.04,2024-02-25,2025-08-21,289.34,689,146,0.25034770514603616,0,Bronze
1293114,1,10,55.0,2025-03-16,2025-03-16,55.0,304,304,0.08982035928143713,0,New
1293219,2,8,615.72,2025-05-14,2025-07-22,307.86,245,176,0.2181818181818182,0,Bronze
1293305,2,14,1944.95,2025-04-09,2025-05-02,972.475,280,257,0.1935483870967742,0,Bronze
1293441,4,10,1032.61,2024-01-29,2025-10-27,258.1525,716,79,0.16085790884718498,1,Bronze
1293475,1,1,26.0,2024-06-27,2024-06-27,26.0,566,566,0.050335570469798654,0,Inactive
1293489,4,9,2703.18,2024-03-02,2025-11-08,675.795,683,67,0.16830294530154277,1,Bronze
1294022,2,6,668.97,2024-12-18,2025-11-14,334.485,392,61,0.14218009478672985,1,Bronze
1294164,6,22,15547.9,2024-08-07,2025-08-25,2591.3166666666666,525,142,0.32432432432432434,0,Silver
1294285,2,2,900.49,2024-04-02,2024-07-27,450.245,652,536,0.0879765395894428,0,Inactive
1294340,2,6,1035.0,2024-03-15,2024-08-30,517.5,670,502,0.08571428571428572,0,Inactive
1294690,5,19,1423.9,2024-03-23,2025-04-14,284.78000000000003,662,275,0.21676300578034682,0,Bronze
1294829,1,2,738.0,2024-03-08,2024-03-08,738.0,677,677,0.042432814710042434,0,Inactive
1294899,6,17,4463.9400000000005,2024-05-17,2025-09-25,743.9900000000001,607,111,0.28257456828885397,0,Silver
1294910,4,16,5054.96,2024-01-15,2024-10-08,1263.74,730,463,0.15789473684210528,0,Inactive
1294930,2,11,1570.96,2024-04-06,2024-06-15,785.48,648,578,0.08849557522123894,0,Inactive
1294953,6,17,2662.67,2024-02-06,2025-06-02,443.77833333333336,708,226,0.24390243902439024,0,Silver
1295068,11,31,6779.64,2024-02-05,2025-12-21,616.3309090909091,709,24,0.4465493910690122,1,Gold
1295403,4,12,1992.87,2024-03-20,2025-06-15,498.2175,665,213,0.1726618705035971,0,Bronze
1295467,3,7,798.97,2024-05-27,2025-12-05,266.3233333333333,597,40,0.14354066985645933,1,Bronze
1295537,21,50,10258.96,2024-02-16,2025-12-17,488.5219047619047,698,28,0.8653846153846154,1,Gold
1295545,3,10,2844.93,2024-06-06,2025-09-06,948.31,587,130,0.14586709886547813,0,Bronze
1295740,3,6,846.97,2024-03-19,2025-08-13,282.3233333333333,666,154,0.12931034482758622,0,Bronze
1295793,8,36,4442.7,2024-04-29,2025-07-08,555.3375,625,190,0.366412213740458,0,Silver
1295834,1,4,379.96,2025-09-24,2025-09-24,379.96,112,112,0.2112676056338028,0,New
1296282,11,23,4242.29,2024-05-06,2025-12-18,385.6627272727273,618,27,0.5092592592592592,1,Silver
1296866,3,14,4028.89,2025-05-11,2025-10-03,1342.9633333333334,248,103,0.3237410071942446,0,Bronze
1297155,12,36,8271.76,2024-01-15,2025-08-05,689.3133333333334,730,162,0.4736842105263158,0,Gold
1297686,4,10,1230.79,2024-08-22,2025-09-16,307.6975,510,120,0.2222222222222222,0,Bronze
1297782,5,6,2089.1200000000003,2024-04-18,2025-11-03,417.82400000000007,636,72,0.22522522522522523,1,Bronze
1297804,2,8,192.23000000000002,2024-07-28,2025-08-11,96.11500000000001,535,156,0.10619469026548674,0,Bronze
1297890,5,21,3005.06,2024-05-02,2025-06-28,601.012,622,200,0.2300613496932515,0,Bronze
1298027,7,33,5418.38,2024-01-01,2025-10-15,774.0542857142857,744,91,0.2713178294573643,0,Silver
1298070,10,27,10568.95,2024-01-21,2025-11-07,1056.895,724,68,0.3978779840848806,1,Silver
1298635,4,10,4597.9,2024-05-07,2024-12-05,1149.475,617,405,0.18547140649149924,0,Inactive
1298688,4,23,7546.48,2024-11-20,2025-03-13,1886.62,420,307,0.26666666666666666,0,Bronze
1299041,5,16,2887.49,2024-03-26,2025-11-20,577.4979999999999,659,55,0.2177068214804064,1,Bronze
1299161,4,18,1729.87,2024-12-26,2025-04-18,432.4675,384,271,0.2898550724637681,0,Bronze
1299855,11,29,8945.75,2024-08-03,2025-12-05,813.25,529,40,0.590339892665474,1,Gold
1299894,4,12,1514.78,2024-02-10,2025-10-26,378.695,704,80,0.16348773841961853,1,Bronze
1299971,1,3,779.97,2024-01-31,2024-01-31,779.97,714,714,0.04032258064516129,0,Inactive
1300132,9,34,11196.89,2024-05-02,2025-05-03,1244.0988888888887,622,256,0.41411042944785276,0,Silver
1300250,4,12,6846.9,2024-11-11,2025-09-11,1711.725,429,125,0.26143790849673204,0,Bronze
1300575,4,7,512.0,2024-11-12,2025-09-19,128.0,428,117,0.26200873362445415,0,Bronze
1300622,7,13,2751.99,2024-11-04,2025-12-19,393.14142857142855,436,26,0.45064377682403434,1,Silver
1300668,1,1,9.99,2025-04-26,2025-04-26,9.99,263,263,0.10238907849829351,0,New
1300742,6,15,2220.79,2024-05-21,2025-09-08,370.13166666666666,603,128,0.2843601895734597,0,Silver
1300892,6,26,4242.9,2024-02-14,2025-02-12,707.15,700,336,0.24657534246575344,0,Silver
1301181,12,42,8292.54,2024-01-12,2025-10-11,691.0450000000001,733,95,0.47182175622542594,0,Gold
1301194,3,10,1219.38,2024-09-29,2025-04-23,406.46000000000004,472,266,0.1792828685258964,0,Bronze
1301542,11,48,5339.2699999999995,2024-01-16,2025-12-06,485.38818181818175,729,39,0.43478260869565216,1,Gold
1301552,10,23,3137.89,2024-09-14,2025-12-14,313.789,487,31,0.5802707930367504,1,Silver
1301565,11,42,8082.2,2024-03-12,2025-12-22,734.7454545454545,673,23,0.4694167852062589,1,Gold
1302010,10,31,16809.09,2024-07-14,2025-11-29,1680.909,549,46,0.5181347150259067,1,Silver
1302333,4,13,3502.9300000000003,2024-04-23,2025-06-23,875.7325000000001,631,205,0.1815431164901664,0,Bronze
1302636,1,5,345.0,2025-01-18,2025-01-18,345.0,361,361,0.07672634271099744,0,New
1302679,14,43,9129.61,2024-02-14,2025-12-30,652.115,700,15,0.5753424657534247,1,Gold
1302817,10,33,22175.03,2024-01-02,2025-12-12,2217.5029999999997,743,33,0.38809831824062097,1,Silver
1302853,2,4,550.99,2025-03-18,2025-09-10,275.495,302,126,0.18072289156626506,0,Bronze
1302998,5,15,1748.91,2024-01-26,2025-11-01,349.78200000000004,719,74,0.20026702269692925,1,Bronze
1303284,3,9,1508.8000000000002,2024-01-24,2025-10-18,502.9333333333334,721,88,0.11984021304926763,1,Bronze
1303346,2,12,1203.12,2024-06-01,2025-06-21,601.56,592,207,0.09646302250803858,0,Bronze
1303360,12,44,9487.289999999999,2024-01-19,2025-12-03,790.6075,726,42,0.4761904761904762,1,Gold
1303448,4,11,3091.9700000000003,2025-01-13,2025-10-25,772.9925000000001,366,81,0.30303030303030304,1,Bronze
1303513,2,2,116.88,2025-04-28,2025-11-09,58.44,261,66,0.2061855670103093,1,Bronze
1303868,7,21,6440.35,2024-06-04,2025-12-18,920.0500000000001,589,27,0.33925686591276255,1,Silver
1303880,3,4,453.31,2024-03-10,2025-10-22,151.10333333333332,675,84,0.1276595744680851,1,Bronze
1303887,3,4,1223.88,2024-11-19,2025-11-25,407.96000000000004,421,50,0.19955654101995565,1,Bronze
1304026,4,8,3855.66,2025-04-16,2025-12-18,963.915,273,27,0.39603960396039606,1,Bronze
1304093,11,38,9014.710000000001,2024-03-02,2025-12-13,819.519090909091,683,32,0.4628330995792427,1,Gold
1304549,17,55,17847.76,2024-02-01,2025-10-23,1049.8682352941175,713,83,0.686406460296097,1,Gold
1304950,6,23,6991.71,2024-06-09,2025-10-07,1165.285,584,99,0.2931596091205212,0,Silver
1305082,22,70,33999.52,2024-01-06,2025-11-07,1545.432727272727,739,68,0.8582574772431729,1,Gold
1305098,2,5,1950.96,2025-02-14,2025-03-08,975.48,334,312,0.16483516483516483,0,Bronze
1305152,3,10,11414.97,2024-03-23,2025-08-22,3804.99,662,145,0.13005780346820808,0,Bronze
1305544,2,6,641.97,2024-02-14,2024-04-16,320.985,700,638,0.08219178082191782,0,Inactive
1305559,5,13,4127.89,2024-05-24,2025-11-22,825.5780000000001,600,53,0.23809523809523808,1,Bronze
1305648,2,5,4503.0,2025-01-16,2025-09-05,2251.5,363,131,0.15267175572519084,0,Bronze
1306013,6,22,5066.45,2024-02-14,2025-05-03,844.4083333333333,700,256,0.24657534246575344,0,Silver
1306101,11,35,6453.7,2024-01-22,2025-11-16,586.6999999999999,723,59,0.43824701195219123,1,Gold
1306301,9,30,4330.98,2024-03-25,2025-11-13,481.21999999999997,660,62,0.391304347826087,1,Silver
1306371,1,2,765.9,2024-11-12,2024-11-12,765.9,428,428,0.06550218340611354,0,Inactive
1306378,10,34,6511.6,2024-02-14,2025-05-23,651.1600000000001,700,236,0.4109589041095891,0,Silver
1306536,13,44,14090.56,2024-03-29,2025-10-14,1083.8892307692308,656,92,0.5685131195335277,0,Gold
1306550,6,20,7699.24,2024-04-23,2025-11-15,1283.2066666666667,631,60,0.2723146747352496,1,Silver
1306559,8,17,2986.45,2024-01-07,2025-09-25,373.30625,738,111,0.3125,0,Silver
1306594,1,3,179.97,2024-05-17,2024-05-17,179.97,607,607,0.04709576138147566,0,Inactive
1306739,6,19,3102.48,2024-07-06,2025-12-07,517.08,557,38,0.30664395229982966,1,Silver
1306768,3,5,1021.69,2024-02-19,2024-11-18,340.56333333333333,695,422,0.12413793103448276,0,Inactive
1306783,1,1,179.99,2025-05-17,2025-05-17,179.99,242,242,0.11029411764705882,0,New
1306792,2,11,1947.55,2025-01-15,2025-09-14,973.775,364,122,0.15228426395939088,0,Bronze
1306881,10,31,7497.8,2024-02-12,2025-11-30,749.78,702,45,0.4098360655737705,1,Silver
1307023,14,55,16312.84,2024-02-28,2025-10-27,1165.202857142857,686,79,0.5865921787709497,1,Gold
1307135,5,19,13902.219999999998,2024-04-02,2025-12-15,2780.4439999999995,652,30,0.21994134897360704,1,Bronze
1307296,4,19,12580.91,2024-03-12,2025-12-05,3145.2275,673,40,0.17069701280227595,1,Bronze
1307508,3,6,4263.0,2025-02-16,2025-05-31,1421.0,332,228,0.24861878453038674,0,Bronze
1307638,7,20,4664.88,2024-02-27,2025-12-05,666.4114285714286,687,40,0.29288702928870297,1,Silver
1307704,11,34,6950.2,2024-01-01,2025-10-30,631.8363636363637,744,76,0.4263565891472868,1,Gold
1307834,2,5,1334.0,2025-05-21,2025-09-16,667.0,238,120,0.22388059701492538,0,Bronze
1307997,7,21,7977.94,2024-05-23,2025-10-14,1139.7057142857143,601,92,0.3328050713153724,0,Silver
1308091,2,8,9879.98,2024-10-07,2024-10-30,4939.99,464,441,0.12145748987854249,0,Inactive
1308399,4,6,646.96,2024-10-10,2025-06-15,161.74,461,213,0.24439918533604887,0,Bronze
1308604,1,1,57.88,2024-09-17,2024-09-17,57.88,484,484,0.058365758754863814,0,Inactive
1308706,8,23,3939.9799999999996,2024-02-16,2025-11-26,492.49749999999995,698,49,0.32967032967032966,1,Silver
1308901,1,1,13.89,2024-04-06,2024-04-06,13.89,648,648,0.04424778761061947,0,Inactive
1308993,1,3,37.980000000000004,2024-10-31,2024-10-31,37.980000000000004,440,440,0.06382978723404256,0,Inactive
1309027,7,28,29020.819999999996,2024-01-09,2025-10-17,4145.831428571428,736,89,0.2741514360313316,1,Silver
1309256,7,21,5044.32,2024-02-23,2025-10-31,720.6171428571428,691,75,0.2912621359223301,1,Silver
1309524,12,37,5296.299999999999,2024-03-23,2025-10-30,441.3583333333333,662,76,0.5202312138728323,1,Gold
1310047,3,5,797.81,2024-03-14,2025-09-10,265.93666666666667,671,126,0.12838801711840228,0,Bronze
1310150,2,4,896.99,2024-09-27,2025-08-06,448.495,474,161,0.11904761904761904,0,Bronze
1310201,9,35,14590.560000000001,2024-01-19,2025-06-13,1621.1733333333334,726,215,0.35714285714285715,0,Silver
1310403,11,38,20589.98,2024-09-16,2025-10-01,1871.8163636363636,485,105,0.6407766990291262,0,Gold
1310468,5,16,1754.9099999999999,2024-04-27,2025-09-06,350.98199999999997,627,130,0.22831050228310504,0,Bronze
1310493,3,7,2455.6,2024-08-23,2025-04-27,818.5333333333333,509,262,0.16697588126159557,0,Bronze
1310699,5,20,7269.5,2024-01-14,2025-06-04,1453.9,731,224,0.19710906701708278,0,Bronze
1311008,5,31,17259.89,2024-01-05,2025-08-25,3451.978,740,142,0.1948051948051948,0,Bronze
1311030,11,39,8621.16,2024-03-21,2025-11-20,783.7418181818182,664,55,0.4755043227665706,1,Gold
1311674,5,19,2498.25,2024-04-30,2025-07-12,499.65,624,186,0.2293577981651376,0,Bronze
1311675,5,15,3611.3999999999996,2024-01-22,2025-09-11,722.28,723,125,0.199203187250996,0,Bronze
1311681,3,13,5097.969999999999,2024-03-16,2025-10-13,1699.323333333333,669,93,0.12875536480686695,0,Bronze
1311776,10,20,5714.98,2024-02-12,2025-11-18,571.4979999999999,702,57,0.4098360655737705,1,Silver
1312078,19,65,20078.74,2024-01-05,2025-12-16,1056.7757894736842,740,29,0.7402597402597402,1,Gold
1312168,21,59,18188.12,2024-05-10,2025-12-23,866.1009523809523,614,22,0.9782608695652175,1,Gold
1312497,4,9,227.64000000000001,2024-01-28,2025-09-09,56.910000000000004,717,127,0.1606425702811245,0,Bronze
1312510,3,5,1157.97,2024-04-01,2025-07-15,385.99,653,183,0.13177159590043924,0,Bronze
1312610,1,4,2116.0,2024-11-23,2024-11-23,2116.0,417,417,0.06711409395973154,0,Inactive
1312920,5,21,12251.97,2024-03-03,2025-12-07,2450.394,682,38,0.21067415730337077,1,Bronze
1313113,22,71,11720.3,2024-02-01,2025-12-07,532.7409090909091,713,38,0.8882907133243607,1,Gold
1313198,7,16,4595.57,2024-01-01,2025-09-23,656.51,744,113,0.2713178294573643,0,Silver
1313253,7,19,6925.23,2024-05-14,2025-11-26,989.3185714285713,610,49,0.328125,1,Silver
1313316,3,9,244.82,2024-09-19,2025-12-28,81.60666666666667,482,17,0.17578125,1,Bronze
1313504,4,12,4562.99,2024-03-12,2025-04-08,1140.7475,673,281,0.17069701280227595,0,Bronze
1313665,4,16,7747.950000000001,2024-07-24,2025-12-18,1936.9875000000002,539,27,0.210896309314587,1,Bronze
1313754,5,13,3910.87,2024-01-17,2025-08-11,782.174,728,156,0.1978891820580475,0,Bronze
1313973,1,5,144.95,2024-07-08,2024-07-08,144.95,555,555,0.05128205128205128,0,Inactive
1314263,3,6,1206.98,2025-07-25,2025-11-07,402.32666666666665,173,68,0.4433497536945813,1,Bronze
1314363,2,5,2274.0,2024-04-11,2025-11-20,1137.0,643,55,0.08915304606240713,1,Bronze
1314582,2,5,119.97999999999999,2025-05-11,2025-10-09,59.989999999999995,248,97,0.2158273381294964,0,Bronze
1314795,3,4,421.43,2024-01-05,2025-12-17,140.47666666666666,740,28,0.11688311688311688,1,Bronze
1314859,5,19,12815.76,2024-01-21,2025-05-19,2563.152,724,240,0.1989389920424403,0,Bronze
1314888,5,20,1777.65,2024-10-16,2025-08-20,355.53000000000003,455,147,0.309278350515464,0,Bronze
1314915,3,5,1326.9,2024-10-29,2025-05-25,442.3,442,234,0.19067796610169493,0,Bronze
1314990,2,4,283.87,2025-05-16,2025-12-25,141.935,243,20,0.21978021978021978,1,Bronze
1315137,1,2,1838.0,2024-05-27,2024-05-27,1838.0,597,597,0.04784688995215311,0,Inactive
1315177,2,5,2150.0,2024-04-21,2024-09-13,1075.0,633,488,0.09049773755656108,0,Inactive
1315208,10,35,6877.11,2024-01-17,2025-10-12,687.711,728,94,0.395778364116095,0,Silver
1315379,7,16,2772.44,2024-02-07,2025-12-20,396.0628571428571,707,25,0.28493894165535955,1,Silver
1315506,4,11,1262.08,2024-04-04,2025-04-04,315.52,650,285,0.1764705882352941,0,Bronze
1315611,3,15,926.79,2024-04-01,2024-09-11,308.93,653,490,0.13177159590043924,0,Inactive
1315621,6,12,5107.71,2024-05-17,2025-08-18,851.285,607,149,0.28257456828885397,0,Silver
1315898,12,31,6798.11,2024-03-28,2025-10-10,566.5091666666666,657,96,0.5240174672489083,0,Gold
1316237,10,33,17855.42,2024-05-16,2025-07-09,1785.542,608,189,0.4702194357366771,0,Silver
1316290,4,7,439.97,2025-03-03,2025-09-15,109.9925,317,121,0.345821325648415,0,Bronze
1316297,7,19,4194.71,2024-02-15,2025-08-24,599.2442857142858,699,143,0.28806584362139914,0,Silver
1316604,5,23,10519.23,2024-04-19,2025-11-01,2103.846,635,74,0.22556390977443608,1,Bronze
1316622,6,17,2854.0899999999997,2024-06-28,2025-11-01,475.6816666666666,565,74,0.3025210084033614,1,Silver
1316702,5,11,1647.93,2024-07-06,2025-11-10,329.586,557,65,0.2555366269165247,1,Bronze
1316816,10,30,14044.91,2024-02-04,2025-09-29,1404.491,710,107,0.4054054054054054,0,Silver
1317031,8,30,3776.2,2024-01-21,2025-07-05,472.025,724,193,0.3183023872679045,0,Silver
1317157,1,2,519.98,2025-08-21,2025-08-21,519.98,146,146,0.17045454545454547,0,New
1317281,7,23,3642.12,2024-06-01,2025-10-09,520.3028571428571,592,97,0.337620578778135,0,Silver
1317634,3,23,12200.93,2024-06-30,2025-10-05,4066.976666666667,563,101,0.15177065767284992,0,Bronze
1317733,7,25,5202.0599999999995,2024-01-25,2025-12-05,743.1514285714285,720,40,0.28,1,Silver
1318168,4,11,11493.96,2024-03-26,2025-11-29,2873.49,659,46,0.17416545718432513,1,Bronze
1318218,1,6,1379.4,2024-07-26,2024-07-26,1379.4,537,537,0.052910052910052914,0,Inactive
1318330,10,31,6301.5199999999995,2024-01-26,2025-11-26,630.1519999999999,719,49,0.4005340453938585,1,Silver
1318393,13,36,8643.78,2024-01-02,2025-10-12,664.9061538461539,743,94,0.5045278137128073,0,Gold
1318608,5,22,16751.71,2024-01-13,2025-11-11,3350.3419999999996,732,64,0.1968503937007874,1,Bronze
1318625,1,1,300.0,2025-04-05,2025-04-05,300.0,284,284,0.09554140127388534,0,New
1318857,5,14,2718.27,2024-01-20,2025-07-21,543.654,725,177,0.1986754966887417,0,Bronze
1319072,5,15,3815.45,2024-02-16,2025-07-30,763.0899999999999,698,168,0.20604395604395606,0,Bronze
1319327,3,8,1314.38,2025-04-01,2025-06-01,438.1266666666667,288,227,0.2830188679245283,0,Bronze
1319610,5,19,4121.73,2024-08-27,2025-11-22,824.3459999999999,505,53,0.28037383177570097,1,Bronze
1319657,5,16,4563.13,2024-04-19,2025-01-29,912.626,635,350,0.22556390977443608,0,Bronze
1319752,3,10,1726.77,2024-04-19,2025-11-29,575.59,635,46,0.13533834586466165,1,Bronze
1320115,3,7,2383.6,2024-03-30,2025-12-02,794.5333333333333,655,43,0.13138686131386862,1,Bronze
1320638,1,5,284.95,2024-10-18,2024-10-18,284.95,453,453,0.06211180124223602,0,Inactive
1320851,6,12,4625.45,2024-06-01,2025-11-06,770.9083333333333,592,69,0.28938906752411575,1,Silver
1321513,2,3,2718.94,2024-04-01,2024-07-15,1359.47,653,548,0.08784773060029283,0,Inactive
